Company ID,Company Name,City,State,Country,Postal Code,Contact Name,Contact Email,License Number,License Name,Email Address
908470,"NATIONWIDE CREDIT,  INC","Navi Mumbai, Maharashtra",,IND,400705,Maurice Rico,MRico@ncirm.com,DC0909,MA Debt Collector,
908470,"NATIONWIDE CREDIT,  INC",Endicott,NY,USA,13760,Maurice Rico,MRico@ncirm.com,DC0883,MA Debt Collector,
908470,"NATIONWIDE CREDIT,  INC",Sacramento,CA,USA,95834,Maurice Rico,MRico@ncirm.com,DC0884,MA Debt Collector,
908470,"NATIONWIDE CREDIT,  INC",Tempe,AZ,USA,85281,Maurice Rico,MRico@ncirm.com,DC0885,MA Debt Collector,
908470,"NATIONWIDE CREDIT,  INC",Mumbai,,IND,400102,Stefanie Leaser,stefanie.leaser@tsico.com,DC1314,MA Debt Collector,
209072,"NCB Management Services, Inc.",Lincoln,NE,USA,68521,,,DC209072,MA Debt Collector,
209072,"NCB Management Services, Inc.",Lincoln,NE,USA,68521,Genevieve Lang-Thackham,genevieve.lang-thackham@ncbi.com,DC209072,MA Debt Collector,
209072,"NCB Management Services, Inc.",Trevose,PA,USA,19053,Genevieve Lang-Thackham,genevieve.lang-thackham@ncbi.com,DC0616,MA Debt Collector,
209072,"NCB Management Services, Inc.",Sioux Falls,SD,USA,57104,Genevieve Lang-Thackham,genevieve.lang-thackham@ncbi.com,DC209072,MA Debt Collector,
209072,"NCB Management Services, Inc.",Jacksonville,FL,USA,32256,Genevieve Lang-Thackham,genevieve.lang-thackham@ncbi.com,DC209072,MA Debt Collector,
209072,"NCB Management Services, Inc.",Montego Bay,,JAM,,Genevieve Lang-Thackham,genevieve.lang-thackham@ncbi.com,DC209072,MA Debt Collector,
209072,"NCB Management Services, Inc.",Lincoln,NE,USA,68521,Genevieve Lang-Thackham,genevieve.lang-thackham@ncbi.com,DC209072,MA Debt Collector,
209072,"NCB Management Services, Inc.",Trevose,PA,USA,19053,Genevieve Lang-Thackham,genevieve.lang-thackham@ncbi.com,DC0616,MA Debt Collector,
209072,"NCB Management Services, Inc.",Jacksonville,FL,USA,32256,Genevieve Lang-Thackham,genevieve.lang-thackham@ncbi.com,DC209072,MA Debt Collector,
209072,"NCB Management Services, Inc.",Jacksonville,FL,USA,32256,,,DC209072,MA Debt Collector,
209072,"NCB Management Services, Inc.",Sioux Falls,SD,USA,57104,,,DC209072,MA Debt Collector,
209072,"NCB Management Services, Inc.",Trevose,PA,USA,19053,,,DC0616,MA Debt Collector,
209072,"NCB Management Services, Inc.",Montego Bay,,,,,,DC209072,MA Debt Collector,
209072,"NCB Management Services, Inc.",Sioux Falls,SD,USA,57104,Genevieve Lang-Thackham,genevieve.lang-thackham@ncbi.com,DC209072,MA Debt Collector,
209072,"NCB Management Services, Inc.",Sioux Falls,SD,USA,57104,Genevieve Lang,genevieve.lang@ncbi.com,DC209072,MA Debt Collector,
209072,"NCB Management Services, Inc.",,,,,,,,,state.license@ncbi.com
209072,"NCB Management Services, Inc.",Trevose,PA,USA,19053,Genevieve Lang,genevieve.lang@ncbi.com,DC0616,MA Debt Collector,
209072,"NCB Management Services, Inc.",Jacksonville,FL,USA,32256,Genevieve Lang,genevieve.lang@ncbi.com,DC209072,MA Debt Collector,
,"NCB Management Services, Inc.",,PA,USA,,,,,,
209072,"NCB Management Services, Inc.",Montego Bay,,JAM,,Genevieve Lang,genevieve.lang@ncbi.com,DC209072,MA Debt Collector,
637901,"NCC Business Services, Inc.",jacksonville,FL,USA,32256,Irving pollan,irv.pollan@ncc-business.com,DC0515,MA Debt Collector,
637901,"NCC Business Services, Inc.",jacksonville,FL,USA,32256,Irving pollan,irv.pollan@ncc-business.com,DC0515,MA Debt Collector,
,NICE,,UT,USA,,,,,,
,NMRC,,FL,USA,,,,,,
934681,"NRA Group, LLC",Harrisburg,PA,USA,17111,,,DC1118,MA Debt Collector,
934681,"NRA Group, LLC",Harrisburg,PA,USA,17111,NICOLE DURENLEAU,ndurenleau@nragroup.com,DC1118,MA Debt Collector,
934681,"NRA Group, LLC",Mechanicsburg,PA,USA,17050,Ashley Chille,achille@nationalrecovery.com,DC1219,MA Debt Collector,
934681,"NRA Group, LLC",Harrisburg,PA,USA,17111,NICOLE DURENLEAU,ndurenleau@nragroup.com,DC1118,MA Debt Collector,
934681,"NRA Group, LLC",Harrisburg,PA,USA,17111,Ashley Chille,achille@nationalrecovery.com,DC1118,MA Debt Collector,
934681,"NRA Group, LLC",Mechanicsburg,PA,USA,17050,NICOLE DURENLEAU,ndurenleau@nragroup.com,DC1219,MA Debt Collector,
934681,"NRA Group, LLC",Mechanicsburg,PA,USA,17050,NICOLE DURENLEAU,ndurenleau@nragroup.com,DC1219,MA Debt Collector,
,"NRA Group, LLC",,PA,USA,,,,,,
934681,"NRA Group, LLC",,,,,,,,,ldaube@nragroup.com
934681,"NRA Group, LLC",Harrisburg,PA,USA,17111,Lisa Daube,ldaube@nragroup.com,DC1118,MA Debt Collector,
,"Nathan & Nathan, P.C.",,AL,USA,,,,,,
836952,"National Asset Mortgage, LLC",Columbia,SC,USA,29210,,,DC836952,MA Debt Collector,
836952,"National Asset Mortgage, LLC",Columbia,SC,USA,29210,Matthew Richards,mattr@naamortgage.com,DC836952,MA Debt Collector,
836952,"National Asset Mortgage, LLC",,,,,,,,,mattr@naamortgage.com
,"National Check Resolution, Inc.",,GA,USA,,,,,,
929741,National Collection Systems Inc.,,,,,,,,,SFAGIN@NCMSTL.COM
929741,"National Collection Systems, Inc.",St. Louis,MO,USA,63141,Jim Earley,jearley@ncmstl.com,DC0807,MA Debt Collector,
929741,"National Collection Systems, Inc.",St. Louis,MO,USA,63141,Jim Earley,jearley@ncmstl.com,DC0807,MA Debt Collector,
929741,"National Collection Systems, Inc.",St. Louis,MO,USA,63141,,,DC0807,MA Debt Collector,
931967,National Commercial Services,Van Nuys,CA,USA,91406,Patti Lee,patti@ncssubro.com,DC112005-101,MA Debt Collector,
931967,National Commercial Services,Van Nuys,CA,USA,91406,Patti Lee,patti@ncssubro.com,DC112005-101,MA Debt Collector,
931967,National Commercial Services,Van Nuys,CA,USA,91406,,,DC112005-101,MA Debt Collector,
931967,National Commercial Services,,,,,,,,,patti@ncssubro.com
,"National Credit Adjusters, LLC",,KS,USA,,,,,,
937579,"National Credit Services, Inc.",Dallas,TX,USA,75234,Asghar Sarajy,haidari@ncscollect.com,DC1772689,MA Debt Collector,
937579,"National Credit Services, Inc.",Bothell,WA,USA,98021,Asghar Sarajy,haidari@ncscollect.com,DC937579,MA Debt Collector,
937579,"National Credit Services, Inc.",Bothell,WA,USA,98021,Asghar Sarajy,haidari@ncscollect.com,DC937579,MA Debt Collector,
937579,"National Credit Services, Inc.",Dallas,TX,USA,75234,Asghar Sarajy,haidari@ncscollect.com,DC1772689,MA Debt Collector,
939618,"National Credit Systems, Inc.",Atlanta,GA,USA,30349,Catherine Boehler,cboehler@nationalcreditsystems.com,DC1298,MA Debt Collector,
939618,"National Credit Systems, Inc.",Atlanta,GA,USA,30349,Catherine Boehler,cboehler@nationalcreditsystems.com,DC1298,MA Debt Collector,
939618,"National Credit Systems, Inc.",Atlanta,GA,USA,30339,,,DC1298,MA Debt Collector,
939618,"National Credit Systems, Inc.",,,,,,,,,cboehler@nationalcreditsystems.com
985520,National Creditors Connection Inc.,Lake Forest,CA,USA,92630,Mark Hunt,compliance@nationalcreditors.com,DC1273,MA Debt Collector,
985520,National Creditors Connection Inc.,Lake Forest,CA,USA,92630,Mark Hunt,compliance@nationalcreditors.com,DC1273,MA Debt Collector,
985520,National Creditors Connection Inc.,Reno,NV,USA,89521,,,DC1273,MA Debt Collector,
985520,National Creditors Connection Inc.,,,,,,,,,manglin@cornerstonesupport.com
,"National Debt Holdings, LLC",,FL,USA,,,,,,
,"National Enterprise Systems, Inc.",,OH,USA,,,,,,
942637,"National Enterprise Systems, Inc.",Columbus,OH,USA,43235,Chris Taylor,ctaylor@nes1.com,DC942637,MA Debt Collector,
942637,"National Enterprise Systems, Inc.",Twinsburg,OH,USA,44087,Chris Taylor,ctaylor@nes1.com,DC942637,MA Debt Collector,
942637,"National Enterprise Systems, Inc.",Solon,OH,USA,44139,Chris Taylor,ctaylor@nes1.com,DC0691,MA Debt Collector,
942637,"National Enterprise Systems, Inc.",Columbus,OH,USA,43235,Roy Harvey,rharvey@nes1.com,DC942637,MA Debt Collector,
942637,"National Enterprise Systems, Inc.",Twinsburg,OH,USA,44087,Roy Harvey,rharvey@nes1.com,DC942637,MA Debt Collector,
942637,"National Enterprise Systems, Inc.",Columbus,OH,USA,43235,Roy Harvey,rharvey@nes1.com,DC942637,MA Debt Collector,
942637,"National Enterprise Systems, Inc.",Twinsburg,OH,USA,44087,Roy Harvey,rharvey@nes1.com,DC942637,MA Debt Collector,
942637,"National Enterprise Systems, Inc.",Solon,OH,USA,44139,Chris Taylor,ctaylor@nes1.com,DC0691,MA Debt Collector,
942637,"National Enterprise Systems, Inc.",Twinsburg,OH,USA,44087,Chris Taylor,ctaylor@nes1.com,DC942637,MA Debt Collector,
942637,"National Enterprise Systems, Inc.",Columbus,OH,USA,43235,Chris Taylor,ctaylor@nes1.com,DC942637,MA Debt Collector,
942637,"National Enterprise Systems, Inc.",Solon,OH,USA,44139,,,DC0691,MA Debt Collector,
942637,"National Enterprise Systems, Inc.",Twinsburg,OH,USA,44087,,,DC942637,MA Debt Collector,
942637,"National Enterprise Systems, Inc.",Solon,OH,USA,44139,Roy Harvey,rharvey@nes1.com,DC0691,MA Debt Collector,
942637,"National Enterprise Systems, Inc.",Solon,OH,USA,44139,Toni Mulhall,tmulhall@nes1.com,DC0691,MA Debt Collector,
942637,"National Enterprise Systems, Inc.",Twinsburg,OH,USA,44087,Toni Mulhall,tmulhall@nes1.com,DC942637,MA Debt Collector,
942637,"National Enterprise Systems, Inc.",Columbus,OH,USA,43235,Toni Mulhall,tmulhall@nes1.com,DC942637,MA Debt Collector,
942637,"National Enterprise Systems, Inc.",Solon,OH,USA,44139,Roy Harvey,rharvey@nes1.com,DC0691,MA Debt Collector,
942637,"National Enterprise Systems, Inc.",,,,,,,,,rorenga@nes1.com
936761,"National Financial Group, Inc.",Rockville,MD,USA,20850,Jennifer Turenne,j.turenne@nationalfinancialgroupinc.com,DC0507,MA Debt Collector,
,"National Loan Exchange, Inc.",,IL,USA,,,,,,
931905,"National Recoveries, Inc.",Arden Hills,MN,USA,55126,Joel Kunza,joel.kunza@nationalrecoveries.com,DC931905,MA Debt Collector,
931905,"National Recoveries, Inc.",Ham Lake,MN,USA,55304,Joel Kunza,joel.kunza@nationalrecoveries.com,DC1132,MA Debt Collector,
931905,"National Recoveries, Inc.",Ham Lake,MN,USA,55304,JOEL KUNZA,joel.kunza@nationalrecoveries.com,DC1132,MA Debt Collector,
931905,"National Recoveries, Inc.",Arden Hills,MN,USA,55126,JOEL KUNZA,joel.kunza@nationalrecoveries.com,DC931905,MA Debt Collector,
931905,"National Recoveries, Inc.",Brooklyn Center,MN,USA,55430,JOEL KUNZA,joel.kunza@nationalrecoveries.com,DC931905,MA Debt Collector,
931905,"National Recoveries, Inc.",Ham Lake,MN,USA,55304,JOEL KUNZA,joel.kunza@nationalrecoveries.com,DC1132,MA Debt Collector,
931905,"National Recoveries, Inc.",Arden Hills,MN,USA,55126,JOEL KUNZA,joel.kunza@nationalrecoveries.com,DC931905,MA Debt Collector,
931905,"National Recoveries, Inc.",Brooklyn Center,MN,USA,55430,JOEL KUNZA,joel.kunza@nationalrecoveries.com,DC931905,MA Debt Collector,
,"National Recovery Associates, Inc.",,NJ,USA,,,,,,
934169,"National Recovery Solutions, LLC",Lockport,NY,USA,14094,Kevin Baker,kmbaker@nrsolutionsllc.com,DC1264,MA Debt Collector,
934169,"National Recovery Solutions, LLC",Lockport,NY,USA,14094,Kevin Baker,kmbaker@nrsolutionsllc.com,DC934169,MA Debt Collector,
934169,"National Recovery Solutions, LLC",Lockport,NY,USA,14094,Kevin Baker,kmbaker@nrsolutionsllc.com,DC934169,MA Debt Collector,
934169,"National Recovery Solutions, LLC",Lockport,NY,USA,14094,Kevin Baker,kmbaker@nrsolutionsllc.com,DC1264,MA Debt Collector,
934169,"National Recovery Solutions, LLC",,,,,,,,,awertman@nrsolutionsllc.com
934169,"National Recovery Solutions, LLC",Lockport,NY,USA,14094,,,DC1264,MA Debt Collector,
,"National Recovery Solutions, LLC",,NY,USA,,,,,,
934169,"National Recovery Solutions, Llc",Lockport,NY,USA,14094,Kevin Baker,kmbaker@nrsolutionsllc.com,DC1264,MA Debt Collector,
,Nations Client Resolution,,FL,USA,,,,,,
929084,"Nations Recovery Center,Inc.",Atlanta,GA,USA,30360,Paul Bataillon,paul@natrecovery.com,DC0701,MA Debt Collector,
929084,"Nations Recovery Center,Inc.",Atlanta,GA,USA,30360,Paul Bataillon,paul@natrecovery.com,DC0701,MA Debt Collector,
2119,Nationstar Mortgage LLC,Dallas,TX,USA,75019,,,DC2119,MA Debt Collector Other Trade Name #1,
2119,Nationstar Mortgage LLC,Santa Ana,CA,USA,92705,Chip Walker,Compliance@mrcooper.com,DC2119,MA Debt Collector,
2119,Nationstar Mortgage LLC,Chandler,AZ,USA,85286,Chip Walker,Compliance@mrcooper.com,DC2119,MA Debt Collector,
2119,Nationstar Mortgage LLC,Irving,TX,USA,75063,Chip Walker,Compliance@mrcooper.com,DC2119,MA Debt Collector,
2119,Nationstar Mortgage LLC,Dallas,TX,USA,75019,Chip Walker,Compliance@mrcooper.com,DC2119,MA Debt Collector,
2119,Nationstar Mortgage LLC,Lewisville,TX,USA,75057,Chip Walker,Compliance@mrcooper.com,DC1699826,MA Debt Collector,
2119,Nationstar Mortgage LLC,Lewisville,TX,USA,75067,Chip Walker,Compliance@mrcooper.com,DC2119,MA Debt Collector,
2119,Nationstar Mortgage LLC,Longview,TX,USA,75601,Chip Walker,Compliance@mrcooper.com,DC2119,MA Debt Collector,
2119,Nationstar Mortgage LLC,Dallas,TX,USA,75019,Chip Walker,Compliance@mrcooper.com,DC2119,MA Debt Collector,
2119,Nationstar Mortgage LLC,Irving,TX,USA,75063,Chip Walker,Compliance@mrcooper.com,DC2119,MA Debt Collector,
2119,Nationstar Mortgage LLC,Chandler,AZ,USA,85286,Chip Walker,Compliance@mrcooper.com,DC2119,MA Debt Collector,
2119,Nationstar Mortgage LLC,Santa Ana,CA,USA,92705,Chip Walker,Compliance@mrcooper.com,DC2119,MA Debt Collector,
2119,Nationstar Mortgage LLC,Longview,TX,USA,75601,Chip Walker,Compliance@mrcooper.com,DC2119,MA Debt Collector,
2119,Nationstar Mortgage LLC,Lewisville,TX,USA,75067,Chip Walker,Compliance@mrcooper.com,DC2119,MA Debt Collector,
2119,Nationstar Mortgage LLC,Lewisville,TX,USA,75057,Chip Walker,Compliance@mrcooper.com,DC1699826,MA Debt Collector,
2119,Nationstar Mortgage LLC,Dallas,TX,USA,75019,,,DC2119,MA Debt Collector,
2119,Nationstar Mortgage LLC,Irvine,CA,USA,92618,,,DC2119,MA Debt Collector,
2119,Nationstar Mortgage LLC,Dallas,TX,USA,75019,,,DC2119,MA Debt Collector Other Trade Name #2,
2119,Nationstar Mortgage LLC,Dallas,TX,USA,75019,,,DC2119,MA Debt Collector Other Trade Name #3,
2119,Nationstar Mortgage LLC,Chandler,AZ,USA,85286,,,DC2119,MA Debt Collector,
2119,Nationstar Mortgage LLC,Lake Forest,CA,USA,92630,,,DC2119,MA Debt Collector,
2119,Nationstar Mortgage LLC,Longview,TX,USA,75601,,,DC2119,MA Debt Collector,
2119,Nationstar Mortgage LLC,Lewisville,TX,USA,75067,,,DC2119,MA Debt Collector,
2119,Nationstar Mortgage LLC,Coral Gables,FL,USA,33146,,,DC2119,MA Debt Collector,
2119,Nationstar Mortgage LLC,Oklahoma City,OK,USA,73106,,,DC2119,MA Debt Collector,
2119,Nationstar Mortgage LLC,Beaverton,OR,USA,97005,Chip Walker,Compliance@mrcooper.com,DC2119,MA Debt Collector,
2119,Nationstar Mortgage LLC,Chandler,AZ,USA,85225,,,DC2119,MA Debt Collector,
2119,Nationstar Mortgage LLC,,,,,,,,,statecompliancereports@mrcooper.com
2119,Nationstar Mortgage Llc,Longview,TX,USA,75601,Chip Walker,compliance@mrcooper.com,DC2119,MA Debt Collector,
2119,Nationstar Mortgage Llc,Elma,NY,USA,14059,Chip Walker,compliance@mrcooper.com,DC2119,MA Debt Collector,
2119,Nationstar Mortgage Llc,Lewisville,TX,USA,75067,Chip Walker,compliance@mrcooper.com,DC2119,MA Debt Collector,
2119,Nationstar Mortgage Llc,Irving,TX,USA,75063,Chip Walker,compliance@mrcooper.com,DC2119,MA Debt Collector,
2119,Nationstar Mortgage Llc,Dallas,TX,USA,75019,Chip Walker,compliance@mrcooper.com,DC2119,MA Debt Collector,
2119,Nationstar Mortgage Llc,Chandler,AZ,USA,85286,Chip Walker,compliance@mrcooper.com,DC2119,MA Debt Collector,
944152,Nationwide Credit Corporation,Alexandria,VA,USA,22312,David Speed,David.Speed@nccva.com,DC0863,MA Debt Collector,
944152,Nationwide Credit Corporation,Alexandria,VA,USA,22312,David Speed,David.Speed@nccva.com,DC0863,MA Debt Collector,
944152,Nationwide Credit Corporation,Alexandria,VA,USA,22312,Cheryl Neifert,Cheryl.Neifert@nccva.com,DC0863,MA Debt Collector,
944152,Nationwide Credit Corporation,Alexandria,VA,USA,22312,Cheryl Neifert,cheryl.neifert@nccva.com,DC0863,MA Debt Collector,
944152,Nationwide Credit Corporation,Alexandria,VA,USA,22312,Cheryl Neifert,Cheryl.Neifert@nccva.com,DC0863,MA Debt Collector,
944152,Nationwide Credit Corporation,,,,,,,,,licensing@sessions.legal
944152,Nationwide Credit Corporation,Alexandria,VA,USA,22312,,,DC0863,MA Debt Collector,
908470,"Nationwide Credit,  Inc","Malad West, Mumbai",,IND,400064,Bradley Swenson,bradley.swenson@altisource.com,DC1314,MA Debt Collector,
908470,"Nationwide Credit,  Inc","Navi Mumbai, Maharashtra",,IND,400705,Bradley Swenson,bradley.swenson@altisource.com,DC0909,MA Debt Collector,
908470,"Nationwide Credit,  Inc",Endicott,NY,USA,13760,Bradley Swenson,bradley.swenson@altisource.com,DC0883,MA Debt Collector,
908470,"Nationwide Credit,  Inc",Sacramento,CA,USA,95834,Bradley Swenson,bradley.swenson@altisource.com,DC0884,MA Debt Collector,
908470,"Nationwide Credit,  Inc",Tempe,AZ,USA,85281,Bradley Swenson,bradley.swenson@altisource.com,DC0885,MA Debt Collector,
908470,"Nationwide Credit,  Inc",Atlanta,GA,USA,30328,Bradley Swenson,bradley.swenson@altisource.com,DC0384,MA Debt Collector,
908470,"Nationwide Credit,  Inc",Fort Washington,PA,USA,19034,Bradley Swenson,bradley.swenson@altisource.com,DC908470,MA Debt Collector,
908470,"Nationwide Credit, Inc.",,,,,,,,,licensing@sessions.legal
945413,"Nationwide Recovery Service, Inc.",Cleveland,TN,USA,37311,Kathy Hronek,kathy.hronek@nrsagency.com,DC945413,MA Debt Collector,
945413,"Nationwide Recovery Service, Inc.",,,,,,,,,Angela.Hines@nrsagency.com
945413,"Nationwide Recovery Service, Inc.",Cleveland,TN,USA,37311,Kathy Hronek,kathy.hronek@amorecoveries.com,DC945413,MA Debt Collector,
945413,"Nationwide Recovery Service, Inc.",Cleveland,TN,USA,37311,Kathy Hronek,kathy.hronek@nrsagency.com,DC945413,MA Debt Collector,
945413,"Nationwide Recovery Service, Inc.",Cleveland,TN,USA,37311,,,DC945413,MA Debt Collector,
929898,"Nationwide Recovery Systems, Ltd.",Haryana,,IND,121003,Vishal Kumar,vishalk@eliglobal.com,DC929898,MA Debt Collector,
929898,"Nationwide Recovery Systems, Ltd.",Tyler,TX,USA,75701,Vishal Kumar,vishalk@eliglobal.com,DC0728,MA Debt Collector,
929898,"Nationwide Recovery Systems, Ltd.",Tyler,TX,USA,75701,Vishal Kumar,vishalk@eliglobal.com,DC0728,MA Debt Collector,
929898,"Nationwide Recovery Systems, Ltd.",Haryana,,IND,121003,Vishal Kumar,vishalk@armanagementgroup.com,DC929898,MA Debt Collector,
929898,"Nationwide Recovery Systems, Ltd.",Haryana,,IND,121003,Vishal Kumar,vishalk@eliglobal.com,DC929898,MA Debt Collector,
929898,"Nationwide Recovery Systems, Ltd.",Tyler,TX,USA,75701,Vishal Kumar,vishalk@armanagementgroup.com,DC0728,MA Debt Collector,
209072,"Ncb Management Services, Inc.",Jacksonville,FL,USA,32256,Genevieve Lang,genevieve.lang@ncbi.com,DC209072,MA Debt Collector,
209072,"Ncb Management Services, Inc.",Sioux Falls,SD,USA,57104,Genevieve Lang,genevieve.lang@ncbi.com,DC209072,MA Debt Collector,
209072,"Ncb Management Services, Inc.",Trevose,PA,USA,19053,Genevieve Lang,genevieve.lang@ncbi.com,DC0616,MA Debt Collector,
637901,"Ncc Business Services, Inc.",Jacksonville,FL,USA,32256,Irving Pollan,irv.pollan@ncc-business.com,DC0515,MA Debt Collector,
,Nelson & Kennard,,CA,USA,,,,,,
,"Nelson Cruz & Associates, LLC",,TX,USA,,,,,,
6606,"New American Funding, LLC",Tustin,CA,USA,92780,,,DC6606,MA Debt Collector,
6606,"New American Funding, LLC",,,,,,,,,NAFHelp.Licensing@nafinc.com
,"New Century Financial Services, Inc.",,NJ,USA,,,,,,
1303152,New Credit America LLC,Portland,OR,USA,97204,Todd Rice,trice@ncaloans.com,DC1303152,MA Debt Collector,
1303152,New Credit America LLC,Portland,OR,USA,97204,Todd Rice,trice@ncaloans.com,DC1303152,MA Debt Collector,
1303152,New Credit America Llc,Portland,OR,USA,97204,Todd Rice,trice@ncaloans.com,DC1303152,MA Debt Collector,
933108,"New Hampshire/Northeast Credit Services, Inc.",Nashua,NH,USA,3060,,,DC0305,MA Debt Collector,
933108,"New Hampshire/Northeast Credit Services, Inc.",Nashua,NH,USA,3060,Karen Clement,kclement@credit-services.com,DC0305,MA Debt Collector,
933108,"New Hampshire/Northeast Credit Services, Inc.",Nashua,NH,USA,3060,Karen clement,kclement@credit-services.com,DC0305,MA Debt Collector,
933108,"New Hampshire/Northeast Credit Services, Inc.",,,,,,,,,kclement@credit-services.com
933108,"New Hampshire/Northeast Credit Services, Inc.",Nashua,NH,USA,3060,Karen clement,kclement@credit-services.com,DC0305,MA Debt Collector,
3013,"New Penn Financial, LLC",Greenville,SC,USA,29601,Philip Italiano,Pitaliano@newpennfinancial.com,DC3013,MA Debt Collector,
3013,"New Penn Financial, LLC",Plymouth Meeting,PA,USA,19462,Philip Italiano,Pitaliano@newpennfinancial.com,DC3013,MA Debt Collector,
3013,"New Penn Financial, LLC",Houston,TX,USA,77077,Philip Italiano,Pitaliano@newpennfinancial.com,DC3013,MA Debt Collector,
3013,"New Penn Financial, Llc",Greenville,SC,USA,29601,Philip Italiano,pitaliano@newpennfinancial.com,DC3013,MA Debt Collector,
3013,"New Penn Financial, Llc",Plymouth Meeting,PA,USA,19462,Philip Italiano,pitaliano@newpennfinancial.com,DC3013,MA Debt Collector,
3013,"New Penn Financial, Llc",Houston,TX,USA,77077,Philip Italiano,pitaliano@newpennfinancial.com,DC3013,MA Debt Collector,
3013,NewRez LLC,Houston,TX,USA,77077,Philip Italiano,Pitaliano@newrez.com,DC3013,MA Debt Collector,
3013,NewRez LLC,Greenville,SC,USA,29601,Philip Italiano,Pitaliano@newrez.com,DC3013,MA Debt Collector,
3013,NewRez LLC,Tempe,AZ,USA,85284,Philip Italiano,Pitaliano@newrez.com,DC3013,MA Debt Collector,
3013,NewRez LLC,Greenville,SC,USA,29601,Spencer Mosness,Spencer.Mosness@newrez.com,DC3013,MA Debt Collector,
3013,NewRez LLC,San Diego,CA,USA,92123,,,DC3013,MA Debt Collector,
3013,NewRez LLC,Jacksonville,FL,USA,32256,Spencer Mosness,Spencer.Mosness@newrez.com,DC3013,MA Debt Collector,
3013,NewRez LLC,Greenville,SC,USA,29601,Spencer Mosness,Spencer.Mosness@newrez.com,DC3013,MA Debt Collector,
3013,NewRez LLC,Tempe,AZ,USA,85284,Spencer Mosness,Spencer.Mosness@newrez.com,DC3013,MA Debt Collector,
3013,NewRez LLC,Coppell,TX,USA,75019,,,DC3013,MA Debt Collector,
3013,NewRez LLC,Fort Washington,PA,USA,19034,Spencer Mosness,Spencer.Mosness@newrez.com,DC3013,MA Debt Collector,
3013,NewRez LLC,Jacksonville,FL,USA,32202,Spencer Mosness,Spencer.Mosness@newrez.com,DC3013,MA Debt Collector,
3013,NewRez LLC,Fort Washington,PA,USA,19034,Spencer Mosness,Spencer.Mosness@newrez.com,DC3013,MA Debt Collector,
3013,NewRez LLC,Houston,TX,USA,77077,Spencer Mosness,Spencer.Mosness@newrez.com,DC3013,MA Debt Collector,
3013,NewRez LLC,Houston,TX,USA,77077,Spencer Mosness,Spencer.Mosness@newrez.com,DC3013,MA Debt Collector,
3013,NewRez LLC,Tempe,AZ,USA,85284,Spencer Mosness,Spencer.Mosness@newrez.com,DC3013,MA Debt Collector,
3013,NewRez LLC,Greenville,SC,USA,29601,,,DC3013,MA Debt Collector,
3013,NewRez LLC,Houston,TX,USA,77094,,,DC3013,MA Debt Collector,
3013,NewRez LLC,Tempe,AZ,USA,85284,,,DC3013,MA Debt Collector,
3013,NewRez LLC,Jacksonville,FL,USA,32202,Spencer Mosness,Spencer.Mosness@newrez.com,DC3013,MA Debt Collector,
3013,NewRez LLC,Plymouth Meeting,PA,USA,19462,Philip Italiano,Pitaliano@newrez.com,DC3013,MA Debt Collector,
3013,NewRez LLC,Fort Washington,PA,USA,19034,Philip Italiano,Pitaliano@newrez.com,DC3013,MA Debt Collector,
3013,NewRez LLC,,,,,,,,,blittle@Newrez.com
3013,NewRez LLC,Fort Washington,PA,USA,19034,,,DC3013,MA Debt Collector,
3013,NewRez LLC,Jacksonville,FL,USA,32256,Spencer Mosness,Spencer.Mosness@newrez.com,DC3013,MA Debt Collector,
3013,NewRez LLC,Jacksonville,FL,USA,32202,Philip Italiano,Pitaliano@newrez.com,DC3013,MA Debt Collector,
954581,"Niagara Credit Solutions, Inc.",Lackawanna,NY,USA,14218,Kyle Morgan,kmorgan@niagaracs.com,DC0964,MA Debt Collector,
954581,"Niagara Credit Solutions, Inc.",Lackawanna,NY,USA,14218,Kyle Morgan,kmorgan@niagaracs.com,DC0964,MA Debt Collector,
,"Nickel City Group, LLC",,NY,USA,,,,,,
,Nissan Motor Acceptance Company,,TX,USA,,,,,,
,Noack Law Firm PLLC,,TX,USA,,,,,,
,North American Recovery,,UT,USA,,,,,,
995479,"North Shore Agency, LLC",Melville,NY,USA,11747,Kevin Goodman,keving@northshoreagency.biz,DC995479,MA Debt Collector,
995479,"North Shore Agency, Llc",Melville,NY,USA,11747,Kevin Goodman,keving@northshoreagency.biz,DC995479,MA Debt Collector,
936423,Northland Group LLC,Thorofare,NJ,USA,8086,Lance Black,lblack@northlandgroup.com,DC936423,MA Debt Collector,
936423,Northland Group LLC,Monticello,MN,USA,55362,Lance Black,lblack@northlandgroup.com,DC936423,MA Debt Collector,
936423,Northland Group LLC,Edina,MN,USA,55439,Lance Black,lblack@northlandgroup.com,DC0509,MA Debt Collector,
936423,Northland Group Llc,Monticello,MN,USA,55362,Lance Black,lblack@northlandgroup.com,DC936423,MA Debt Collector,
936423,Northland Group Llc,Thorofare,NJ,USA,8086,Lance Black,lblack@northlandgroup.com,DC936423,MA Debt Collector,
936423,Northland Group Llc,Edina,MN,USA,55439,Lance Black,lblack@northlandgroup.com,DC0509,MA Debt Collector,
936423,Northland Group Llc,Louisville,KY,USA,40222,Lance Black,lblack@northlandgroup.com,DC936423,MA Debt Collector,
952185,"Northstar Location Services, LLC",Olean,NY,USA,14760,Elena Marangos,emarangos@northstarlocation.com,DC952185,MA Debt Collector,
